state,condition,year,current_cost,lower_bound,upper_bound
PA,depression,2015,36116.96,36116.96,36116.96
PA,diabetes,2015,37660.11,37660.11,37660.11
PA,hyperlip,2015,68155.41,68155.41,68155.41
PA,hypertension,2015,27077.33,27077.33,27077.33
PA,ischemia,2015,105212.06,105212.06,105212.06
PA,arthritis,2015,40240.84,40240.84,40240.84
PA,psychotic,2015,41275.11,41275.11,41275.11
PA,stroke,2015,84328.18,84328.18,84328.18
RI,atrial_fib,2015,22199.12,22199.12,22199.12
RI,asthma,2015,20385.81,20385.81,20385.81
RI,chronic_kidney,2015,19782.83,19782.83,19782.83
RI,pulmonary,2015,21056.56,21056.56,21056.56
RI,depression,2015,21469.7,21469.7,21469.7
RI,diabetes,2015,20799.48,20799.48,20799.48
RI,hyperlip,2015,33703.34,33703.34,33703.34
RI,hypertension,2015,18841.94,18841.94,18841.94
RI,ischemia,2015,48616.09,48616.09,48616.09
RI,arthritis,2015,20630.44,20630.44,20630.44
RI,psychotic,2015,21261.68,21261.68,21261.68
RI,stroke,2015,70698.92,70698.92,70698.92
SC,atrial_fib,2015,50695.73,50695.73,50695.73
SC,asthma,2015,26693.08,26693.08,26693.08
SC,chronic_kidney,2015,33800.7,33800.7,33800.7
SC,pulmonary,2015,27023.24,27023.24,27023.24
SC,depression,2015,30673.87,30673.87,30673.87
SC,diabetes,2015,30655.22,30655.22,30655.22
SC,hyperlip,2015,58738.21,58738.21,58738.21
SC,hypertension,2015,22920.78,22920.78,22920.78
SC,ischemia,2015,86000.32,86000.32,86000.32
SC,arthritis,2015,22969.12,22969.12,22969.12
SC,psychotic,2015,32691.15,32691.15,32691.15
SC,stroke,2015,67213.9,67213.9,67213.9
SD,atrial_fib,2015,25937.23,25937.23,25937.23
SD,asthma,2015,24923.32,24923.32,24923.32
SD,chronic_kidney,2015,23939.12,23939.12,23939.12
SD,pulmonary,2015,20087.6,20087.6,20087.6
SD,depression,2015,21976.72,21976.72,21976.72
SD,diabetes,2015,23294.06,23294.06,23294.06
SD,hyperlip,2015,42794.2,42794.2,42794.2
SD,hypertension,2015,18957.37,18957.37,18957.37
SD,ischemia,2015,62480.47,62480.47,62480.47
SD,psychotic,2015,16889.94,16889.94,16889.94
TN,atrial_fib,2015,46020.79,46020.79,46020.79
TN,asthma,2015,20926.16,20926.16,20926.16
TN,chronic_kidney,2015,31672.78,31672.78,31672.78
TN,pulmonary,2015,24709.04,24709.04,24709.04
TN,depression,2015,22314.01,22314.01,22314.01
TN,diabetes,2015,26450.37,26450.37,26450.37
TN,hyperlip,2015,44990.22,44990.22,44990.22
TN,hypertension,2015,20179.03,20179.03,20179.03
TN,ischemia,2015,94916.86,94916.86,94916.86
TN,arthritis,2015,19701.68,19701.68,19701.68
TN,psychotic,2015,28863.97,28863.97,28863.97
TN,stroke,2015,59524.66,59524.66,59524.66
TX,atrial_fib,2015,48063.65,48063.65,48063.65
TX,asthma,2015,32191.64,32191.64,32191.64
TX,chronic_kidney,2015,42474.61,42474.61,42474.61
TX,pulmonary,2015,35292.32,35292.32,35292.32
TX,depression,2015,30024.9,30024.9,30024.9
TX,diabetes,2015,34407.56,34407.56,34407.56
TX,hyperlip,2015,70684.72,70684.72,70684.72
TX,hypertension,2015,32479.22,32479.22,32479.22
TX,ischemia,2015,110027.53,110027.53,110027.53
TX,arthritis,2015,25158.29,25158.29,25158.29
TX,psychotic,2015,35290.51,35290.51,35290.51
TX,stroke,2015,92629.22,92629.22,92629.22
UT,atrial_fib,2015,26809.99,26809.99,26809.99
UT,asthma,2015,20252.45,20252.45,20252.45
UT,chronic_kidney,2015,24872.26,24872.26,24872.26
UT,pulmonary,2015,29236.4,29236.4,29236.4
UT,depression,2015,13017.63,13017.63,13017.63
UT,diabetes,2015,21919.38,21919.38,21919.38
UT,hyperlip,2015,34499.62,34499.62,34499.62
UT,ischemia,2015,79117.8,79117.8,79117.8
VA,atrial_fib,2015,40787.81,40787.81,40787.81
VA,asthma,2015,19761.32,19761.32,19761.32
VA,chronic_kidney,2015,30181.33,30181.33,30181.33
VA,pulmonary,2015,21736.79,21736.79,21736.79
VA,depression,2015,21471.97,21471.97,21471.97
VA,diabetes,2015,27022.26,27022.26,27022.26
VA,hyperlip,2015,43233.61,43233.61,43233.61
VA,hypertension,2015,17720.91,17720.91,17720.91
VA,ischemia,2015,81079.18,81079.18,81079.18
VA,arthritis,2015,18259.97,18259.97,18259.97
VA,psychotic,2015,22767.3,22767.3,22767.3
VA,stroke,2015,48227.69,48227.69,48227.69
VT,atrial_fib,2015,26468.71,26468.71,26468.71
VT,asthma,2015,17817.24,17817.24,17817.24
VT,chronic_kidney,2015,25028.01,25028.01,25028.01
VT,pulmonary,2015,17878.52,17878.52,17878.52
VT,depression,2015,20092.37,20092.37,20092.37
VT,diabetes,2015,14935.48,14935.48,14935.48
VT,ischemia,2015,53580.58,53580.58,53580.58
VT,psychotic,2015,38437.46,38437.46,38437.46
WA,atrial_fib,2015,34450.78,34450.78,34450.78
WA,asthma,2015,24906.06,24906.06,24906.06
WA,chronic_kidney,2015,34854.61,34854.61,34854.61
WA,pulmonary,2015,27393.18,27393.18,27393.18
WA,depression,2015,27383.85,27383.85,27383.85
WA,diabetes,2015,28272.73,28272.73,28272.73
WA,hyperlip,2015,61521.98,61521.98,61521.98
WA,hypertension,2015,22783.32,22783.32,22783.32
WA,ischemia,2015,91271.05,91271.05,91271.05
WA,arthritis,2015,18945.04,18945.04,18945.04
WA,psychotic,2015,32141.81,32141.81,32141.81
WA,stroke,2015,61685.34,61685.34,61685.34
WI,atrial_fib,2015,25742.44,25742.44,25742.44
WI,asthma,2015,20564.1,20564.1,20564.1
WI,chronic_kidney,2015,28569.37,28569.37,28569.37
WI,pulmonary,2015,19379.33,19379.33,19379.33
WI,depression,2015,18888.15,18888.15,18888.15
WI,diabetes,2015,23131.71,23131.71,23131.71
WI,hyperlip,2015,42858.58,42858.58,42858.58
WI,hypertension,2015,26662.58,26662.58,26662.58
WI,ischemia,2015,72504.32,72504.32,72504.32
WI,arthritis,2015,22858.88,22858.88,22858.88
WI,psychotic,2015,25329.06,25329.06,25329.06
WV,atrial_fib,2015,22714.33,22714.33,22714.33
WV,asthma,2015,15872.32,15872.32,15872.32
WV,chronic_kidney,2015,21289.51,21289.51,21289.51
WV,pulmonary,2015,16234.17,16234.17,16234.17
WV,depression,2015,20819.66,20819.66,20819.66
WV,diabetes,2015,19518.71,19518.71,19518.71
WV,hyperlip,2015,36834.9,36834.9,36834.9
WV,hypertension,2015,15727.85,15727.85,15727.85
WV,ischemia,2015,52613.9,52613.9,52613.9
WV,arthritis,2015,11662,11662,11662
WV,psychotic,2015,18067,18067,18067
WV,stroke,2015,51570.59,51570.59,51570.59
WY,atrial_fib,2015,25724.25,25724.25,25724.25
WY,asthma,2015,21465.61,21465.61,21465.61
WY,chronic_kidney,2015,17296.99,17296.99,17296.99
WY,pulmonary,2015,17977.54,17977.54,17977.54
WY,depression,2015,16445.36,16445.36,16445.36
WY,diabetes,2015,24770.68,24770.68,24770.68
WY,hypertension,2015,16255.6,16255.6,16255.6
WY,ischemia,2015,80122.16,80122.16,80122.16
