state,condition,year,prev_less_65,prev_age_65_74,prev_age_75_84,prev_above_84,prev_male,prev_female,prev_white,prev_black,prev_hispanic,prev_other,current_cost,last_year_cost
KY,pulmonary,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,23518.82,22913.92
KY,depression,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,16397.47,13689.71
KY,diabetes,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,25142.72,23548.43
KY,hyperlip,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,45387.65,43602.64
KY,hypertension,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,22173.51,19490.57
KY,ischemia,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,91978.78,86296.38
KY,arthritis,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,30423.15,14350.82
KY,psychotic,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,27821.64,19230.37
KY,stroke,2017,1324441.0,2236293.0,1482573.0,689606.0,2460813.0,3386454.0,4517416.0,234177.0,19791.0,18338.0,112743.75,111239.18
LA,atrial_fib,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,31956.72,32674.8
LA,asthma,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,24452.23,24567.65
LA,chronic_kidney,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,33871.64,33915.32
LA,pulmonary,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,27003.95,26235.63
LA,depression,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,19582.37,17127.28
LA,diabetes,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,27576.22,25365.02
LA,hyperlip,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,41614.78,43318.46
LA,hypertension,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,23005.16,17920.04
LA,ischemia,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,97661.19,92469.49
LA,arthritis,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,20865.08,6430.55
LA,psychotic,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,27546.24,33664.27
LA,stroke,2017,1108944.0,2072446.0,1355527.0,623079.0,2217249.0,3050715.0,3627565.0,1064596.0,62302.0,15488.0,76589.78,76033.26
MA,atrial_fib,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,37872.48,33983.94
MA,asthma,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,21689.65,21016.57
MA,chronic_kidney,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,35212.41,36081.15
MA,pulmonary,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,20667.48,19616.54
MA,depression,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,26373.1,22925.31
MA,diabetes,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,29879.19,23777.51
MA,hyperlip,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,47840.26,39996.75
MA,hypertension,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,23166.68,23246.24
MA,ischemia,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,81977.99,81920.81
MA,arthritis,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,23522.41,23435.84
MA,psychotic,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,36045.52,34810.53
MA,stroke,2017,2057610.0,4229405.0,3009757.0,1772917.0,4798546.0,6456448.0,9151431.0,428384.0,484297.0,153242.0,83975.13,80284.2
MD,atrial_fib,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,15719.29,14418.24
MD,asthma,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,9882.14,9263.39
MD,chronic_kidney,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,14101.68,12929.49
MD,pulmonary,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,9864.16,9991.62
MD,depression,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,9039.57,9591.67
MD,diabetes,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,11436.76,11230.55
MD,hyperlip,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,14793.63,16072.15
MD,hypertension,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,10623.07,7874.83
MD,ischemia,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,26563.93,27481.31
MD,arthritis,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,9667.52,10075.63
MD,psychotic,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,16430.59,14438.01
MD,stroke,2017,1246711.0,3586622.0,2614320.0,1504722.0,3704143.0,5412259.0,6357677.0,1765627.0,138011.0,87131.0,26576.83,24148.81
ME,atrial_fib,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,24889.56,25268.17
ME,asthma,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,12719.13,17569.79
ME,chronic_kidney,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,20656.3,20019.5
ME,pulmonary,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,17867.43,17214.54
ME,depression,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,27662.27,16823.79
ME,diabetes,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,20801.54,20479.92
ME,hyperlip,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,29537.53,31445.23
ME,hypertension,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,16533.61,12977.91
ME,ischemia,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,61530.27,49723.51
ME,psychotic,2017,423814.0,677962.0,539055.0,291755.0,837749.0,1133436.0,1370124.0,9160.0,5947.0,13205.0,21508.11,17915.6
MI,atrial_fib,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,33750.55,35721.65
MI,asthma,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,20030.76,19583.61
MI,chronic_kidney,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,24487.46,23773.49
MI,pulmonary,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,20707.24,19174.84
MI,depression,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,22104.72,19693.09
MI,diabetes,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,22028.46,20691.54
MI,hyperlip,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,36250.48,34058.61
MI,hypertension,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,21032.0,15852.63
MI,ischemia,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,68756.29,61392.04
MI,arthritis,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,21789.03,18008.99
MI,psychotic,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,21533.05,18883.17
MI,stroke,2017,2755337.0,4958198.0,3551172.0,2054771.0,5712523.0,7844076.0,9994380.0,1779825.0,169840.0,107215.0,54544.83,55815.82
MN,atrial_fib,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,38831.01,33874.41
MN,asthma,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,20100.49,19997.56
MN,chronic_kidney,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,22698.43,24244.0
MN,pulmonary,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,20324.42,19669.64
MN,depression,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,24593.73,23581.77
MN,diabetes,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,25378.72,27421.02
MN,hyperlip,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,31754.75,43989.28
MN,hypertension,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,19717.64,14915.42
MN,ischemia,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,83548.73,76730.02
MN,arthritis,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,15964.67,19756.05
MN,psychotic,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,35993.12,33883.99
MN,stroke,2017,1014844.0,1464167.0,1109376.0,625790.0,1949554.0,2453967.0,3065000.0,166796.0,36350.0,27201.0,52169.9,51212.1
MO,atrial_fib,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,36086.18,35356.01
MO,asthma,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,23441.23,24637.84
MO,chronic_kidney,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,33188.05,29337.16
MO,pulmonary,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,25729.0,24442.15
MO,depression,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,17779.44,20190.82
MO,diabetes,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,28371.15,27644.6
MO,hyperlip,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,45330.67,46219.96
MO,hypertension,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,28632.2,23697.14
MO,ischemia,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,89027.8,87531.08
MO,arthritis,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,21766.91,20113.12
MO,psychotic,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,34572.09,26620.6
MO,stroke,2017,1512390.0,3004794.0,2133404.0,1080354.0,3306801.0,4542866.0,6117741.0,526056.0,47346.0,33921.0,61201.52,55040.06
MS,atrial_fib,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,32006.57,34760.86
MS,asthma,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,19182.65,17741.89
MS,chronic_kidney,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,31188.26,32551.11
MS,pulmonary,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,28466.95,26425.41
MS,depression,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,14514.34,14241.28
MS,diabetes,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,25190.76,23011.03
MS,hyperlip,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,34785.36,51181.32
MS,hypertension,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,23994.32,19018.29
MS,ischemia,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,92289.29,79141.43
MS,arthritis,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,14168.64,17288.78
MS,psychotic,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,20500.39,20805.48
MS,stroke,2017,889544.0,1589092.0,1060555.0,456164.0,1650900.0,2401890.0,2790980.0,751804.0,10324.0,5495.0,68974.76,58007.88
MT,atrial_fib,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,20346.55,20328.13
MT,chronic_kidney,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,18014.5,20768.51
MT,pulmonary,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,19651.43,16891.81
MT,depression,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,10899.12,12513.97
MT,diabetes,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,20124.53,18079.07
MT,hyperlip,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,29723.74,32285.98
MT,ischemia,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,85511.68,78269.08
MT,psychotic,2017,134129.0,466748.0,313485.0,137973.0,478561.0,606581.0,849044.0,3928.0,6903.0,6977.0,16288.07,25576.27
NC,atrial_fib,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,40199.65,37406.92
NC,asthma,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,19912.97,19683.84
NC,chronic_kidney,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,31610.13,30804.64
NC,pulmonary,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,20516.6,18684.04
NC,depression,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,22952.54,19390.97
NC,diabetes,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,22106.76,20847.12
NC,hyperlip,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,49521.97,45993.38
NC,hypertension,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,22770.8,18318.43
NC,ischemia,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,80271.48,80350.1
NC,arthritis,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,19849.19,22468.45
NC,psychotic,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,30306.67,24769.45
NC,stroke,2017,2791665.0,6139069.0,3924958.0,1784985.0,6181477.0,8702670.0,11055678.0,2274143.0,150559.0,100971.0,60123.35,63148.76
ND,atrial_fib,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,31666.04,32506.14
ND,asthma,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,18472.57,21123.29
ND,chronic_kidney,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,18211.3,16842.46
ND,pulmonary,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,18639.64,19031.73
ND,depression,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,20730.03,14421.11
ND,diabetes,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,17491.46,13520.86
ND,hyperlip,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,43092.29,41492.79
ND,hypertension,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,14994.26,12652.38
ND,ischemia,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,73848.89,68308.05
ND,arthritis,2017,141375.0,354750.0,260420.0,151520.0,393720.0,537593.0,703416.0,5821.0,5296.0,4150.0,12652.61,17204.92
NE,atrial_fib,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,35174.34,28411.29
NE,asthma,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,26903.61,21963.71
NE,chronic_kidney,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,30204.92,29236.83
NE,pulmonary,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,24788.68,24228.64
NE,depression,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,17691.21,19432.66
NE,diabetes,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,30040.38,29122.71
NE,hyperlip,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,41368.1,46987.03
NE,hypertension,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,19430.56,16066.12
NE,ischemia,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,85629.74,78049.92
NE,arthritis,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,16276.33,10129.0
NE,psychotic,2017,326459.0,1013096.0,727093.0,386838.0,1055138.0,1455183.0,2037652.0,60693.0,32740.0,16737.0,26258.62,31065.96
NH,atrial_fib,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,31133.52,28811.08
NH,asthma,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,17185.73,17731.43
NH,chronic_kidney,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,29446.01,25521.64
NH,pulmonary,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,21262.31,20692.06
NH,depression,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,23169.96,22940.0
NH,diabetes,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,23427.09,25603.4
NH,hyperlip,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,51639.76,57164.35
NH,hypertension,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,19155.28,15542.57
NH,ischemia,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,80511.52,76873.48
NH,arthritis,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,16951.46,16331.06
NH,psychotic,2017,342090.0,803848.0,565451.0,287280.0,858024.0,1178200.0,1554915.0,12070.0,13934.0,16100.0,37322.82,39842.94
NJ,atrial_fib,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,73599.65,73272.22
NJ,asthma,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,48445.82,50758.04
NJ,chronic_kidney,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,63052.67,60589.37
NJ,pulmonary,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,58765.57,57102.57
NJ,depression,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,46680.68,45816.87
NJ,diabetes,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,57427.35,57282.12
NJ,hyperlip,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,46787.98,50118.0
NJ,hypertension,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,43533.22,40333.27
NJ,ischemia,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,107210.58,98200.05
NJ,arthritis,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,39862.99,42622.7
NJ,psychotic,2017,1864229.0,5778784.0,4348583.0,2584769.0,6120909.0,8640828.0,11099631.0,1470395.0,943759.0,183347.0,76506.26,68043.69
